ano,id_municipio_6,nome_municipio,grupo_renda,tae_creche_capped,tel_creche_capped,tae_pre_capped,tel_pre_capped,Total_mulheres,log_emp_mulher,Total_emp,Total_mulheres_negras,rem_med_mulheres_negras,pib_per_capita
2015,230670,Jaguaretama,Maior Dinamismo Econômico,23.14465408805032,17.358490566037734,89.08296943231441,74.67248908296943,700,6.55250788703459,1076,67,1157.663259701493,7591.876423848419
2016,230670,Jaguaretama,Maior Dinamismo Econômico,27.96143250688705,13.49862258953168,75.47974413646055,57.35607675906184,714,6.5722825426940075,1097,83,1280.367132530121,7898.425766256883
2017,230670,Jaguaretama,Maior Dinamismo Econômico,32.4585635359116,14.3646408839779,97.1830985915493,66.66666666666666,723,6.584791392385716,1110,87,1197.969020689655,8348.98095556298
2018,230670,Jaguaretama,Maior Dinamismo Econômico,34.223918575063614,18.956743002544528,100.0,69.61325966850829,724,6.586171654854675,1134,90,1220.233233333333,8629.819909402277
2019,230670,Jaguaretama,Maior Dinamismo Econômico,35.60794044665012,16.74937965260546,100.0,64.76964769647697,721,6.582025138892826,1128,96,1233.064166666667,9382.391807069705
2007,230680,Jaguaribara,Maior Dinamismo Econômico,31.711145996860285,22.605965463108323,100.0,92.73927392739274,360,5.8888779583328805,496,16,790.01063125,5284.151329243354
2008,230680,Jaguaribara,Maior Dinamismo Econômico,38.23088455772114,27.886056971514243,100.0,83.1081081081081,458,6.129050210060545,611,15,718.09312,6387.571944200566
2009,230680,Jaguaribara,Maior Dinamismo Econômico,36.96319018404908,24.386503067484664,100.0,71.34146341463415,499,6.214608098422191,684,17,723.2564705882353,7073.468602750265
2010,230680,Jaguaribara,Maior Dinamismo Econômico,38.059701492537314,24.17910447761194,98.46625766871163,71.47239263803681,587,6.376726947898627,820,27,830.2656,7272.141552072315
2011,230680,Jaguaribara,Maior Dinamismo Econômico,39.66309341500766,25.267993874425727,100.0,73.7864077669903,577,6.359573868672378,837,97,885.570962886598,8394.699344542605
2012,230680,Jaguaribara,Maior Dinamismo Econômico,32.12520593080725,13.673805601317955,91.49560117302052,60.11730205278592,562,6.333279628139691,794,89,1116.42286741573,9514.269620728503
2013,230680,Jaguaribara,Maior Dinamismo Econômico,45.45454545454545,26.41509433962264,94.46064139941691,64.1399416909621,623,6.436150368369428,910,133,1146.620421052631,11127.800220345207
2014,230680,Jaguaribara,Maior Dinamismo Econômico,34.683098591549296,24.823943661971832,100.0,76.59574468085107,98,4.59511985013459,210,70,916.6760742857144,12779.07082462042
2015,230680,Jaguaribara,Maior Dinamismo Econômico,34.13793103448276,25.17241379310345,100.0,85.16129032258064,290,5.673323267171493,710,54,995.03635,12685.191857323005
2016,230680,Jaguaribara,Maior Dinamismo Econômico,37.71043771043771,27.104377104377104,96.0431654676259,78.41726618705036,279,5.634789603169249,694,51,1074.958176470588,10992.05357142857
2017,230680,Jaguaribara,Maior Dinamismo Econômico,55.34804753820034,40.57724957555178,92.3076923076923,71.7948717948718,392,5.973809611869261,764,54,1084.6518,11540.150509074812
2018,230680,Jaguaribara,Maior Dinamismo Econômico,66.50082918739635,48.09286898839137,90.6896551724138,67.24137931034483,493,6.202535517187923,797,61,1101.176483606557,11734.747777093055
2019,230680,Jaguaribara,Maior Dinamismo Econômico,71.89097103918229,52.640545144804086,100.0,68.07817589576547,496,6.208590026096629,815,67,1079.761641791045,11090.781510393825
2007,230690,Jaguaribe,Maior Dinamismo Econômico,35.310868533459896,20.740389178927384,91.6736053288926,62.28143213988343,1330,7.193685818395112,2208,96,930.4837385416666,4219.570337996992
2008,230690,Jaguaribe,Maior Dinamismo Econômico,34.449541284403665,21.513761467889907,97.35599622285174,65.91123701605288,1098,7.002155954403621,1935,129,949.637407751938,5186.97265356603
2009,230690,Jaguaribe,Maior Dinamismo Econômico,35.714285714285715,22.989593188268685,96.80232558139537,67.15116279069767,1207,7.0967213784947605,2060,174,1108.692882758621,5728.79730359247
2010,230690,Jaguaribe,Maior Dinamismo Econômico,35.27696793002916,21.18561710398445,95.89169000933708,66.57329598506068,1282,7.1569563646156364,2357,165,1069.68900969697,6847.743322967828
2011,230690,Jaguaribe,Maior Dinamismo Econômico,37.356608478803,21.496259351620942,93.76744186046513,63.53488372093024,1351,7.20934025660291,2448,199,1093.8444040201,8160.904487515279
2012,230690,Jaguaribe,Maior Dinamismo Econômico,41.03246407663651,22.51197445449707,92.7862939585212,60.595130748422,1395,7.241366283322318,2743,254,1259.38362519685,9004.429291604743
2013,230690,Jaguaribe,Maior Dinamismo Econômico,37.98822899946496,21.936864633493848,100.0,64.29258902791145,1466,7.2909747781429814,2873,314,1280.810197452229,10022.633566877144
2014,230690,Jaguaribe,Maior Dinamismo Econômico,26.923076923076923,23.603793466807165,100.0,90.41095890410958,1499,7.313220387090301,2871,347,1369.715156195965,12110.510961555125
2015,230690,Jaguaribe,Maior Dinamismo Econômico,28.72957301001581,23.299947285187137,100.0,86.95652173913044,1485,7.303843225277705,2918,357,1329.368866666667,14037.527849309916
2016,230690,Jaguaribe,Maior Dinamismo Econômico,30.434782608695656,23.42391304347826,100.0,84.3010752688172,1655,7.412160334945205,3133,368,1289.222807065217,13087.064892907863
2017,230690,Jaguaribe,Maior Dinamismo Econômico,41.91137213027229,27.65616657768286,92.02657807308972,67.99557032115172,1443,7.275172319452771,2873,382,1459.637161256545,14851.805620065026
2018,230690,Jaguaribe,Maior Dinamismo Econômico,51.08695652173913,32.17391304347826,90.18595041322314,62.29338842975206,1400,7.244941546337007,2812,402,1480.928070895523,17008.09122059374
2019,230690,Jaguaribe,Maior Dinamismo Econômico,49.58768554150632,31.88565145684442,98.8933601609658,68.91348088531187,1457,7.284820912568604,2863,478,1515.97589958159,14712.963496914826
2007,230700,Jaguaruana,Maior Dinamismo Econômico,16.21301775147929,9.763313609467456,100.0,67.30337078651687,1053,6.960347729101308,2693,87,886.7325505747126,5698.756660746004
2008,230700,Jaguaruana,Maior Dinamismo Econômico,13.676731793960922,7.223208999407933,100.0,69.20415224913495,1018,6.926577033222725,2764,84,970.6841142857144,6423.383332296011
2009,230700,Jaguaruana,Maior Dinamismo Econômico,15.13002364066194,8.333333333333332,100.0,70.03484320557492,1128,7.029087564149662,2668,87,1021.837590804598,7252.225519287834
2010,230700,Jaguaruana,Maior Dinamismo Econômico,9.57901159243441,4.697986577181208,100.0,74.6067415730337,1119,7.02108396428914,2987,99,1035.937755555555,7140.743268395582
2011,230700,Jaguaruana,Maior Dinamismo Econômico,21.00789313904068,13.47905282331512,100.0,69.2400482509047,1216,7.104144092987527,3518,217,1031.972141935484,8116.905143702973
2012,230700,Jaguaruana,Maior Dinamismo Econômico,24.27536231884058,13.466183574879226,94.86858573216522,57.82227784730913,1098,7.002155954403621,3054,157,1157.219729936306,8014.012387318329
2013,230700,Jaguaruana,Maior Dinamismo Econômico,24.482338611449453,12.36297198538368,94.4380069524913,64.07879490150637,1308,7.1770187659099,3596,295,1648.814311864407,8808.163019231928
2014,230700,Jaguaruana,Maior Dinamismo Econômico,16.25615763546798,14.347290640394087,100.0,90.11904761904762,1283,7.157735484249907,3923,235,1351.078023829787,10646.200936262154
2015,230700,Jaguaruana,Maior Dinamismo Econômico,36.87687687687688,20.72072072072072,95.79081632653062,62.88265306122449,1314,7.181591944611865,3922,290,1513.56530862069,11856.374555558876
2016,230700,Jaguaruana,Maior Dinamismo Econômico,36.79471788715486,20.108043217286912,97.1813725490196,60.90686274509803,1138,7.037905963447182,2951,251,1287.600529880478,10842.026958669325
2017,230700,Jaguaruana,Maior Dinamismo Econômico,36.60012099213551,19.96370235934664,94.28904428904428,60.60606060606061,1735,7.459338895220296,3970,338,1300.480434319527,11974.155305275637
2018,230700,Jaguaruana,Maior Dinamismo Econômico,35.280095351609056,19.785458879618595,99.009900990099,60.89108910891089,1344,7.20414929203594,3307,297,1328.788398989899,11899.785085524185
2019,230700,Jaguaruana,Maior Dinamismo Econômico,36.99386503067485,19.87730061349693,96.40644361833954,60.47087980173482,1432,7.267525427828172,3522,440,1313.177204545455,14174.069129209316
2007,230710,Jardim,Menor Dinamismo Econômico,10.917478216299331,5.074320861096873,100.0,73.06397306397307,984,6.892641641172089,1484,70,885.1556157142858,2926.268888027896
2008,230710,Jardim,Menor Dinamismo Econômico,16.10348468848997,6.863780359028511,100.0,72.2462203023758,1010,6.918695219020472,1562,51,989.51808627451,3515.7613602166716
2009,230710,Jardim,Menor Dinamismo Econômico,26.95227765726681,9.164859002169196,84.66367713004485,58.20627802690584,1108,7.011213987350367,1715,64,1023.454575,3631.763112348559
2010,230710,Jardim,Menor Dinamismo Econômico,26.61764705882353,11.470588235294118,100.0,74.5920745920746,1255,7.135687347028144,2013,60,922.22379,4041.779076738609
2011,230710,Jardim,Menor Dinamismo Econômico,27.63502884111169,10.38280020975354,100.0,73.56459330143541,1379,7.22983877815125,2238,60,942.7907566666668,4491.968999213748
2012,230710,Jardim,Menor Dinamismo Econômico,31.39913232104121,13.232104121475055,93.43629343629344,58.59073359073359,1552,7.347943823148687,2431,59,1010.088210169492,4618.069584736251
2013,230710,Jardim,Menor Dinamismo Econômico,32.13684800897364,14.133482893998876,95.13888888888889,59.32539682539682,919,6.824373670043086,1608,65,1052.799138461538,5422.359330550116
2014,230710,Jardim,Menor Dinamismo Econômico,36.741767764298096,23.45465049104564,95.7171314741036,69.32270916334662,813,6.70196036600254,1389,51,962.0584470588236,6587.166130998559
2015,230710,Jardim,Menor Dinamismo Econômico,34.87603305785124,21.70798898071625,100.0,77.30812013348165,679,6.522092798170152,1136,61,941.471231147541,6445.257092198582
2016,230710,Jardim,Menor Dinamismo Econômico,31.406761177753545,20.11995637949836,100.0,83.92857142857143,936,6.842683282238422,1474,69,968.557811594203,6558.580187633892
2017,230710,Jardim,Menor Dinamismo Econômico,33.33333333333333,19.33003844041735,93.09954751131222,64.14027149321268,1047,6.954638864880987,1681,96,1128.7377,7176.244644703796
2018,230710,Jardim,Menor Dinamismo Econômico,42.8252372975991,24.288107202680067,80.8080808080808,57.01459034792368,996,6.904750769961838,1571,85,1128.784835294118,7728.778771441138
2019,230710,Jardim,Menor Dinamismo Econômico,45.94279042615295,25.16053706946877,87.4328678839957,59.61331901181526,995,6.903747257584598,1572,112,1261.700446428571,8495.694413777876
2007,230720,Jati,Maior Dinamismo Econômico,37.71186440677966,24.15254237288136,89.5104895104895,64.33566433566433,441,6.091309882077698,603,4,809.6503,2814.0302613480053
2008,230720,Jati,Maior Dinamismo Econômico,40.723981900452486,21.71945701357466,84.44444444444444,60.37037037037037,435,6.077642243349034,603,4,813.3996,3595.653912811625
2009,230720,Jati,Maior Dinamismo Econômico,43.203883495145625,21.84466019417476,97.68339768339769,60.61776061776062,261,5.568344503761097,345,1,906.928,3904.894918861399
2010,230720,Jati,Maior Dinamismo Econômico,37.59036144578313,22.16867469879518,100.0,66.23931623931624,376,5.932245187448011,512,2,874.2721999999999,3782.6370757180157
2011,230720,Jati,Maior Dinamismo Econômico,41.72335600907029,21.99546485260771,94.83568075117373,54.460093896713616,417,6.035481432524756,569,4,1441.1344,5029.6488946684
2012,230720,Jati,Maior Dinamismo Econômico,39.4273127753304,20.92511013215859,94.23076923076924,60.57692307692307,395,5.981414211254481,528,1,939.3116,4448.541911860861
2013,230720,Jati,Maior Dinamismo Econômico,37.01298701298701,20.562770562770563,100.0,70.85427135678391,528,6.270988431858299,734,3,960.33,5286.063884595569
2014,230720,Jati,Maior Dinamismo Econômico,46.07218683651805,29.723991507431,100.0,66.18357487922705,518,6.251903883165888,713,4,962.5935,8531.663455362877
2015,230720,Jati,Maior Dinamismo Econômico,44.87179487179488,25.0,91.32231404958677,59.50413223140496,583,6.369900982828227,812,3,969.4057333333332,9732.931984116818
2016,230720,Jati,Maior Dinamismo Econômico,44.153225806451616,28.024193548387093,100.0,69.63562753036437,419,6.040254711277414,584,3,990.8543333333334,10145.394148460457
2017,230720,Jati,Maior Dinamismo Econômico,43.18618042226488,28.79078694817658,100.0,67.27272727272727,533,6.280395838960195,777,7,1551.389142857143,11533.197400280362
2018,230720,Jati,Maior Dinamismo Econômico,45.247148288973385,31.1787072243346,100.0,63.83928571428571,452,6.115892125483034,680,6,1629.999,11913.439635535307
2019,230720,Jati,Maior Dinamismo Econômico,42.04545454545455,27.65151515151515,100.0,67.74193548387096,448,6.1070228877422545,668,7,1480.845714285714,13886.697078042165
2007,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,30.90452261306533,18.67671691792295,100.0,82.72727272727273,653,6.483107351457199,1133,143,814.5736468531469,3360.639813495661
2008,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,30.750605326876517,16.222760290556902,100.0,69.45525291828794,801,6.687108607866515,1368,177,882.3744949152543,3812.123791572931
2009,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,33.49958437240233,18.53699085619285,100.0,72.93497363796133,876,6.776506992372183,1501,214,913.3061906542056,4258.175355450237
2010,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,36.99664429530201,17.869127516778523,100.0,62.95025728987993,933,6.839476438228843,1620,177,985.0557231638418,5654.452417362663
2011,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,40.961709706144255,21.282279608192344,96.48,61.12,926,6.831953565565855,1697,212,1011.284914622642,6247.194890384947
2012,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,47.07012487992316,22.28626320845341,98.78048780487804,58.84146341463414,975,6.883462586413092,1851,304,1083.28502631579,6995.153291253381
2013,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,42.090656799259946,20.999074930619795,100.0,67.64705882352942,1199,7.090076835776092,2205,430,1105.989613953488,7585.447190028428
2014,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,40.36866359447004,20.27649769585253,100.0,68.65671641791045,1293,7.165493475060845,2476,577,1141.681085615251,9962.666523420714
2015,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,42.30072463768116,23.64130434782609,100.0,73.02752293577981,1441,7.273786317844895,2861,704,1123.924895028409,11446.68709711508
2016,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,44.93127147766323,25.51546391752577,100.0,85.54455445544555,1609,7.383989457978509,3289,842,1191.2381152019,13941.271327507282
2017,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,46.46053702196908,25.63059397884459,100.0,78.73134328358209,1709,7.444248649496705,3585,1031,1299.637023084384,15898.872373141978
2018,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,45.58716265499636,24.799416484318016,100.0,82.58620689655173,1893,7.546446273746024,3964,1264,1315.725161392405,19553.836728442333
2019,230725,Jijoca de Jericoacoara,Maior Dinamismo Econômico,43.64238410596026,24.90066225165563,100.0,84.33098591549296,2143,7.670428522190693,4463,1446,1173.785899031812,24904.168348809042
2007,230730,Juazeiro do Norte,Maior Dinamismo Econômico,5.446808510638298,3.276595744680851,100.0,97.13537655937164,12457,9.430118265814091,29469,4105,1024.114093252132,5147.093198534726
2008,230730,Juazeiro do Norte,Maior Dinamismo Econômico,5.920135732897049,3.714476155850451,100.0,81.73253075111228,13290,9.494842393421333,30937,4824,1026.564530679934,5775.543070401395
2009,230730,Juazeiro do Norte,Maior Dinamismo Econômico,15.651503469545103,9.115710811932862,100.0,67.63541924313628,15007,9.616338671246005,34761,5429,1075.549025750599,6602.920397551926
2010,230730,Juazeiro do Norte,Maior Dinamismo Econômico,15.105094406840042,5.961287258045362,100.0,69.29364401610346,17303,9.758692967632895,39503,6176,1092.442113406736,8607.44021541256
2011,230730,Juazeiro do Norte,Maior Dinamismo Econômico,21.49538242955245,9.986976083353069,94.27307508369202,61.9560019129603,19273,9.866512316411233,43801,7662,1232.98554990864,9790.753872987372
2012,230730,Juazeiro do Norte,Maior Dinamismo Econômico,24.937906564163217,14.287403903015964,99.30170960751263,65.38646761377318,18962,9.850244991140409,43722,8557,1309.537254598574,11069.1106521467
2013,230730,Juazeiro do Norte,Maior Dinamismo Econômico,28.40827121904304,16.38615051695119,97.49323290573145,63.64599270330705,20440,9.925297966799977,45761,9311,1378.462732896574,12371.152249042249
2014,230730,Juazeiro do Norte,Maior Dinamismo Econômico,28.16774658027358,17.002639788816897,97.07122774133084,64.6555763823805,21841,9.991590000757673,47966,11609,1369.04141569472,14482.45760398022
2015,230730,Juazeiro do Norte,Maior Dinamismo Econômico,26.096398624600347,14.453761235446702,94.6039309112567,60.86956521739131,23263,10.054662380333246,49812,11702,1345.570107417535,14741.698055048078
2016,230730,Juazeiro do Norte,Maior Dinamismo Econômico,30.140439323010444,17.650942263833873,94.85311679006448,61.70288989730117,22387,10.016280380011251,48204,10987,1383.565210521526,15597.458322149652
